    4    11 0.2523e+01 0.6847e+07 0.9964e+00
    4    12 0.6406e+01 0.2483e+07 0.1708e+00
    4    13 0.3678e+01 0.7394e+08 0.2695e+00
    4    14 0.2051e+01 0.4568e+07 0.6626e-01
    4    15 0.8705e+01 0.5508e+07 0.5194e+00
    4    16 0.1786e+01 0.1131e+08 0.3161e+00
    4    17 0.4349e+01 0.8361e+08 0.8524e+00
    4    18 0.8741e+01 0.2652e+07 0.8774e+00
    4    19 0.3629e+00 0.1833e+07 0.2655e+00
    4    20 0.7505e+01 0.2668e+07 0.3240e+00
    4    21 0.2907e+01 0.2655e+07 0.7852e-01
    4    22 0.1068e+02 0.2016e+07 0.6322e+00
    4    23 0.7762e+01 0.1615e+08 0.1013e+00
    4    24 0.3268e+01 0.1327e+07 0.1558e+00
    4    25 0.3365e+01 0.1574e+07 0.7108e+00
    4    26 0.3084e+01 0.3023e+08 0.2031e+00
    4    27 0.3994e+01 0.1207e+07 0.8947e+00
    4    28 0.2404e+01 0.1112e+08 0.6596e+00
    4    29 0.3464e+01 0.3609e+08 0.8996e-01
    4    30 0.3464e+01 0.3609e+08 0.8996e-01
    4    31 0.5976e+01 0.7544e+07 0.2995e-01
    4    32 0.2403e+01 0.3479e+06 0.2266e+00
    4    33 0.4845e+01 0.6963e+06 0.4971e+00
    4    34 0.9952e+01 0.4409e+07 0.2615e+00
    4    35 0.6630e+01 0.1466e+07 0.5288e+00
    4    36 0.2330e+01 0.1893e+06 0.8254e+00
    4    37 0.1418e+01 0.6376e+06 0.8379e+00
    4    38 0.2102e+01 0.8229e+06 0.1652e+00
    4    39 0.2388e+01 0.7017e+08 0.3259e+00
    4    40 0.4971e+01 0.1257e+07 0.4559e+00
    4    41 0.3994e+01 0.1412e+07 0.6758e+00
    4    42 0.3502e+01 0.6250e+06 0.7703e+00
    4    43 0.4982e+01 0.6230e+06 0.2524e+00
    4    44 0.3718e+01 0.8672e+08 0.4366e+00
    4    45 0.2880e+01 0.1001e+08 0.1611e-01
    4    46 0.1351e+01 0.5035e+06 0.4248e+00
    4    47 0.4000e+01 0.1930e+08 0.1737e-01
    4    48 0.2362e+01 0.6766e+06 0.1560e+00
    4    49 0.2723e+01 0.2885e+07 0.1195e+00
    4    50 0.4639e+01 0.1089e+08 0.4097e-01
    4    51 0.7151e+01 0.6152e+07 0.1474e+00
    4    52 0.2687e+01 0.3419e+06 0.7424e+00
    4    53 0.3665e+01 0.4146e+06 0.8067e+00
    4    54 0.2681e+01 0.1087e+09 0.2189e+00
    4    55 0.3992e+01 0.1975e+07 0.5218e+00
    4    56 0.2501e+01 0.7057e+07 0.1551e-01
    4    57 0.5058e+01 0.8794e+06 0.6190e+00
    4    58 0.7440e+01 0.3699e+07 0.5284e+00
    5     1 0.4318e+01 0.3450e+07 0.6389e-01
    5     2 0.2310e+01 0.2308e+06 0.3224e+00
    5     3 0.2025e+01 0.8011e+06 0.7106e+00
    5     4 0.2953e+01 0.1397e+08 0.1507e+00
    5     5 0.5726e+01 0.5252e+07 0.2016e+00
    5     6 0.5726e+01 0.5252e+07 0.2016e+00
    5     7 0.9457e+01 0.5127e+07 0.3989e+00
    5     8 0.3941e+01 0.2268e+07 0.3532e+00
    5     9 0.5291e+01 0.1803e+07 0.2146e+00
    5    10 0.6995e+01 0.4600e+06 0.8951e+00
    5    11 0.4773e+01 0.1221e+07 0.6341e+00
    5    12 0.3602e+01 0.5198e+09 0.8953e-02
    5    13 0.4657e+01 0.4474e+07 0.4235e+00
    5    14 0.2491e+01 0.3378e+06 0.6644e+00
    5    15 0.2512e+01 0.3992e+06 0.8415e+00
    5    16 0.1032e+01 0.4702e+06 0.4301e+00
    5    17 0.1039e+02 0.3253e+07 0.1995e+00
    5    18 0.1186e+01 0.1307e+09 0.2516e+00
    5    19 0.1953e+01 0.9777e+06 0.6910e+00
    5    20 0.4606e+01 0.2719e+07 0.3070e+00
    5    21 0.3040e+01 0.9257e+06 0.3390e+00
    5    22 0.3202e+01 0.1810e+08 0.7456e-01
    5    23 0.6834e+01 0.6983e+06 0.4823e+00
    5    24 0.1647e+01 0.1402e+08 0.3225e+00
    5    25 0.1958e+01 0.1751e+07 0.3612e+00
    5    26 0.3973e+01 0.8669e+06 0.2174e+00
    5    27 0.2118e+01 0.5087e+08 0.3464e-01
    5    28 0.3342e+01 0.1926e+07 0.2810e+00
    5    29 0.4425e+01 0.4209e+08 0.6951e+00
    5    30 0.6144e+01 0.2459e+08 0.7724e-01
    5    31 0.2164e+01 0.5772e+07 0.9762e-01
    5    32 0.2798e+01 0.3735e+07 0.1014e+00
    5    33 0.6190e+01 0.1075e+07 0.2767e+00
    5    34 0.8737e+01 0.3042e+07 0.6980e+00
    5    35 0.2947e+01 0.5536e+06 0.7369e+00
    5    36 0.6350e+01 0.5505e+07 0.1774e+00
    5    37 0.8669e+01 0.1449e+07 0.3238e+00
    5    38 0.3474e+01 0.5383e+07 0.7249e+00
    5    39 0.3493e+01 0.7590e+06 0.6542e+00
    5    40 0.3278e+01 0.2255e+08 0.5719e+00
    5    41 0.3769e+01 0.2538e+07 0.6294e+00
    5    42 0.5682e+01 0.1647e+07 0.4992e+00
    5    43 0.4164e+01 0.4999e+07 0.3454e+00
    5    44 0.4010e+01 0.1248e+07 0.3944e+00
    5    45 0.1887e+01 0.7446e+06 0.1819e+00
    5    46 0.3809e+01 0.5214e+08 0.1127e+00
    5    47 0.9567e+01 0.1510e+07 0.2166e+00
    5    48 0.7139e+01 0.4144e+07 0.4217e+00
    5    49 0.4167e+01 0.2762e+07 0.2230e+00
    5    50 0.2313e+01 0.7511e+06 0.3082e+00
    5    51 0.6524e+01 0.2688e+07 0.7674e+00
    5    52 0.1941e+01 0.4073e+06 0.7379e+00
    5    53 0.2281e+01 0.6029e+06 0.1757e+00
    5    54 0.1578e+01 0.2283e+08 0.6625e+00
    5    55 0.2553e+01 0.9949e+07 0.4168e-01
    5    56 0.2801e+01 0.2934e+07 0.1467e+00
    5    57 0.1002e+02 0.1272e+07 0.4762e+00
    5    58 0.3369e+01 0.8354e+07 0.6802e+00
    6     1 0.2975e+01 0.1810e+07 0.8642e+00
    6     2 0.6265e+01 0.5029e+08 0.1189e+00
    6     3 0.6937e+01 0.2519e+08 0.8086e+00
    6     4 0.1886e+01 0.1768e+07 0.9894e+00
    6     5 0.2222e+01 0.1351e+08 0.9164e+00
    6     6 0.3304e+01 0.2175e+07 0.6486e+00
    6     7 0.2814e+01 0.4596e+07 0.9696e+00
    6     8 0.6426e+01 0.9450e+07 0.3883e+00
    6     9 0.5557e+01 0.1725e+09 0.2968e-01
    6    10 0.1512e+01 0.5368e+06 0.7481e+00
    6    11 0.1358e+01 0.1830e+07 0.1517e+00
    6    12 0.6753e+01 0.5575e+07 0.6934e+00
    6    13 0.6735e+01 0.1823e+07 0.1959e+00
    6    14 0.2291e+01 0.3603e+07 0.1178e+00
    6    15 0.2672e+01 0.1469e+07 0.1050e+00
    6    16 0.3896e+01 0.1178e+08 0.3553e+00
    6    17 0.3150e+01 0.4361e+07 0.6993e-01
    6    18 0.2531e+01 0.1490e+07 0.5812e+00
    6    19 0.2698e+01 0.6105e+06 0.6022e+00
    6    20 0.1242e+01 0.1529e+07 0.3739e+00
    6    21 0.1530e+01 0.1476e+09 0.2244e-01
    6    22 0.4682e+01 0.2328e+07 0.2701e+00
    6    23 0.7319e+01 0.1016e+07 0.7963e+00
    6    24 0.7358e+01 0.2037e+07 0.9479e+00
    6    25 0.1081e+01 0.2379e+07 0.1401e+00
    6    26 0.4280e+01 0.8149e+06 0.6375e+00
    6    27 0.1791e+01 0.1360e+08 0.8899e-01
    6    28 0.3355e+01 0.8535e+08 0.2999e-01
    6    29 0.7514e+01 0.1125e+08 0.4674e+00
    6    30 0.4422e+01 0.1895e+08 0.1422e+00
    6    31 0.3740e+01 0.7895e+07 0.2369e+00
    6    32 0.6608e+01 0.6570e+06 0.5784e+00
    6    33 0.1848e+01 0.1482e+08 0.1338e+00
    6    34 0.1765e+01 0.4104e+07 0.1047e+00
    6    35 0.6424e+01 0.1796e+07 0.3995e+00
    6    36 0.4935e+01 0.3538e+07 0.7900e+00
    6    37 0.2540e+01 0.9343e+07 0.5685e-01
    6    38 0.2631e+01 0.4085e+08 0.3310e+00
    6    39 0.1190e+01 0.2047e+08 0.9713e-01
    6    40 0.2227e+01 0.4715e+08 0.1138e+00
    6    41 0.1713e+01 0.3792e+06 0.4935e+00
    6    42 0.5777e+01 0.3436e+07 0.6519e+00
    6    43 0.3743e+01 0.2684e+07 0.8956e+00
    6    44 0.5539e+01 0.1157e+08 0.3417e+00
    6    45 0.3076e+01 0.2009e+07 0.4844e+00
    6    46 0.3329e+01 0.2519e+07 0.2755e+00
    6    47 0.1719e+01 0.3452e+07 0.1989e-01
    6    48 0.5409e+01 0.5370e+07 0.6198e+00
    6    49 0.4083e+01 0.1434e+08 0.7050e+00
    6    50 0.1981e+01 0.9415e+06 0.7153e+00
    6    51 0.1069e+00 0.2029e+06 0.4586e+00
    6    52 0.3616e+01 0.5871e+06 0.6399e+00
    6    53 0.4037e+01 0.5809e+06 0.7603e+00
    6    54 0.2399e+01 0.3604e+07 0.3255e-01
    6    55 0.3362e+01 0.3296e+06 0.9727e+00
    6    56 0.5496e+01 0.4842e+08 0.1649e+00
    6    57 0.4112e+01 0.4493e+07 0.5286e+00
    6    58 0.3896e+01 0.2518e+06 0.5101e+00
    6    59 0.2453e+01 0.1783e+07 0.4569e+00
    6    60 0.3238e+01 0.1535e+07 0.2142e+00
    6    61 0.5591e+01 0.1834e+07 0.3024e+00
    6    62 0.2117e+01 0.5213e+07 0.8847e+00
    6    63 0.1152e+02 0.1685e+07 0.9794e+00
    6    64 0.3223e+01 0.1265e+08 0.3864e+00
    6    65 0.3230e+01 0.5091e+08 0.1770e+00
    6    66 0.8195e-01 0.7920e+06 0.1551e+00
    6    67 0.4199e+01 0.3922e+06 0.5011e+00
    6    68 0.3677e+01 0.1956e+09 0.1969e-02
    6    69 0.1902e+01 0.1490e+07 0.6979e+00
    6    70 0.3708e+01 0.1250e+08 0.9872e-01
    6    71 0.4226e+01 0.1133e+07 0.5078e+00
    6    72 0.4979e+01 0.1733e+07 0.6762e+00
    7     1 0.7462e+01 0.4953e+07 0.4278e+00
    7     2 0.1004e+01 0.9714e+06 0.1688e+00
    7     3 0.4223e+01 0.9884e+07 0.3053e+00
    7     4 0.3153e+01 0.8109e+07 0.1153e+00
    7     5 0.2211e+01 0.4062e+06 0.4333e+00
    7     6 0.7113e+01 0.6336e+07 0.2708e+00
    7     7 0.7113e+01 0.6336e+07 0.2708e+00
    7     8 0.4261e+01 0.2898e+07 0.1572e+00
    7     9 0.5321e+01 0.2260e+07 0.4940e+00
    7    10 0.4499e+01 0.1798e+07 0.6177e+00
    7    11 0.2041e+01 0.1211e+07 0.3834e+00
    7    12 0.4649e+01 0.3730e+08 0.1576e+00
    7    13 0.4649e+01 0.3730e+08 0.1576e+00
    7    14 0.7932e+01 0.8572e+06 0.8807e+00
    7    15 0.1863e+01 0.1312e+07 0.7471e+00
    7    16 0.5476e+01 0.1067e+07 0.2408e+00
    7    17 0.3251e+01 0.1074e+07 0.1769e+00
    7    18 0.8369e+01 0.1991e+07 0.3124e+00
    7    19 0.5430e+01 0.2781e+07 0.7762e-01
    7    20 0.3932e+01 0.3653e+07 0.6071e+00
    7    21 0.3668e+01 0.3699e+08 0.3763e+00
    7    22 0.2180e+01 0.1849e+07 0.3135e+00
    7    23 0.4994e+01 0.8133e+07 0.1527e+00
    7    24 0.1291e+01 0.3734e+08 0.3082e+00
    7    25 0.1101e+01 0.4808e+08 0.3697e-01
    7    26 0.1060e+01 0.7354e+06 0.1823e+00
    7    27 0.1060e+01 0.7354e+06 0.1823e+00
    7    28 0.2124e+01 0.3549e+07 0.2660e+00
    7    29 0.4268e+01 0.1925e+07 0.8894e+00
    7    30 0.1014e+01 0.1180e+08 0.5376e+00
    7    31 0.3252e+01 0.2537e+07 0.2035e+00
    7    32 0.6834e+01 0.2954e+07 0.3865e+00
    7    33 0.1211e+01 0.5519e+06 0.5108e+00
    7    34 0.2250e+01 0.1271e+08 0.8541e+00
    7    35 0.3479e+01 0.4354e+07 0.1744e+00
    7    36 0.3607e+01 0.8151e+07 0.1335e+00
    7    37 0.4704e+01 0.9104e+08 0.6803e-02
    7    38 0.4592e+01 0.2077e+07 0.9171e-01
    7    39 0.2955e+01 0.9419e+08 0.5833e-01
    7    40 0.4163e+01 0.3656e+07 0.5682e+00
    7    41 0.3742e+01 0.3838e+07 0.9649e+00
    7    42 0.3577e+01 0.9500e+07 0.2277e+00
    7    43 0.2971e+01 0.5182e+07 0.9255e-01
    7    44 0.2629e+01 0.4964e+07 0.1644e+00
    7    45 0.1588e+01 0.8152e+06 0.2027e+00
    7    46 0.2329e+01 0.8405e+07 0.1238e+00
    7    47 0.2375e+01 0.8939e+06 0.1700e+00
    7    48 0.3554e+01 0.1871e+07 0.4167e+00
    7    49 0.4691e+01 0.1305e+08 0.6323e-01
    7    50 0.3480e+01 0.5181e+07 0.8590e-01
    7    51 0.4948e+01 0.8414e+07 0.1867e+00
    7    52 0.2950e+01 0.1525e+07 0.1439e+00
    7    53 0.4017e+01 0.3778e+07 0.2927e+00
    7    54 0.1832e+01 0.1194e+07 0.1603e+00
    7    55 0.4333e+01 0.1043e+07 0.2007e+00
    7    56 0.3960e+01 0.1955e+07 0.6849e+00
    7    57 0.1108e+01 0.3261e+07 0.3307e-01
    7    58 0.4415e+01 0.3088e+08 0.2117e+00
    7    59 0.3350e+01 0.4799e+08 0.1216e+00
    7    60 0.2612e+01 0.2292e+06 0.8605e+00
    7    61 0.2581e+01 0.1075e+09 0.1555e+00
    7    62 0.8157e+01 0.9125e+06 0.9580e+00
    7    63 0.7378e+01 0.1589e+07 0.5284e+00
    7    64 0.8510e+01 0.1881e+07 0.4181e+00
    7    65 0.3362e+01 0.1104e+07 0.1446e+00
    7    66 0.6174e+01 0.2517e+07 0.2634e+00
    7    67 0.3844e+00 0.1115e+07 0.3035e+00
    7    68 0.6826e+01 0.1360e+07 0.8011e+00
    7    69 0.7998e+01 0.1706e+07 0.3020e+00
    7    70 0.4181e+01 0.2668e+07 0.3866e+00
    7    71 0.1593e+01 0.9768e+06 0.2574e+00
    8     1 0.1222e+01 0.7540e+08 0.5835e-01
    8     2 0.5239e+01 0.1410e+07 0.8237e+00
    8     3 0.3064e+01 0.5801e+06 0.6846e+00
    8     4 0.2775e+01 0.2601e+07 0.8034e+00
    8     5 0.5291e+01 0.6002e+06 0.8948e+00
    8     6 0.3289e+01 0.1424e+07 0.4766e+00
    8     7 0.3629e+01 0.2823e+07 0.5189e+00
    8     8 0.4537e+01 0.7283e+07 0.3106e+00
    8     9 0.6679e+01 0.8279e+06 0.9895e+00
    8    10 0.1039e+02 0.2110e+07 0.6630e+00
    8    11 0.1039e+02 0.2110e+07 0.6630e+00
    8    12 0.3331e+01 0.3717e+06 0.7330e+00
    8    13 0.3229e+01 0.1383e+08 0.7084e-01
    8    14 0.1479e+01 0.1594e+09 0.1631e-01
    8    15 0.1479e+01 0.1594e+09 0.1631e-01
    8    16 0.9329e+01 0.2671e+07 0.7129e+00
    8    17 0.9756e+01 0.1878e+07 0.4366e+00
    8    18 0.2765e+01 0.6738e+07 0.1643e+00
    8    19 0.3572e+01 0.1132e+07 0.5448e+00
    8    20 0.5803e+01 0.6948e+07 0.8913e-01
    8    21 0.2602e+01 0.3093e+07 0.1320e+00
    8    22 0.4510e+01 0.2841e+07 0.3242e+00
    8    23 0.2440e+01 0.6154e+07 0.1251e+00
    8    24 0.2165e+01 0.7425e+06 0.3094e+00
    8    25 0.9810e+01 0.6616e+06 0.8342e+00
    8    26 0.4838e+01 0.4427e+08 0.3016e-01
    8    27 0.1302e+01 0.7575e+06 0.9781e+00
    8    28 0.3741e+01 0.6062e+07 0.1282e+00
    8    29 0.2431e+01 0.6776e+08 0.9373e-01
    8    30 0.7469e+01 0.1720e+07 0.9238e+00
    8    31 0.2516e+01 0.2232e+07 0.7105e-01
    8    32 0.1924e+01 0.3298e+08 0.5695e-02
    8    33 0.4814e+01 0.1281e+07 0.2374e+00
    8    34 0.4297e+01 0.8045e+07 0.4863e+00
    8    35 0.4234e+01 0.1871e+08 0.1004e+00
    8    36 0.3741e+01 0.1093e+07 0.1186e+00
    8    37 0.5837e+01 0.1520e+07 0.1587e+00
